PC4,City,hh_size,cars_per_hh,perc_public_parking,perc_paid_public_parking,perc_pop_25to45yr,perc_high_inc_hh,address_density,has_pt_1km
3625,Wijdemeren,2,1.72973695589402,0.926056338028169,0,0.342105263157894,22,65,1
3626,Stichtse Vecht,2.8,1.36199043465536,0.950853242320819,0,0.256944444444444,38.3,63,0
3628,Stichtse Vecht,2.4,1.28047612207499,0.909865024005797,0,0.28179190751445,30.4,307,1
3631,Stichtse Vecht,2.3,1.6212105970672,0.896581196581196,0,0.343434343434343,46.4,132,1
3632,Stichtse Vecht,2.3,1.14051820327161,0.858282595003149,0,0.305027932960893,32.1,551,1
3633,Stichtse Vecht,2.3,1.26700339777481,0.869900357210001,0,0.296482412060301,36.3,266,1
3634,Stichtse Vecht,2.2,1.88642967760148,0.835915088927137,0,0.313725490196078,38.4,108,1
3641,De Ronde Venen,2.1,1.07643545620133,0.783584459578672,0,0.259812286689419,19.6,1372,1
3642,De Ronde Venen,2.4,1.28160512140051,0.883408071748878,0,0.323051948051948,28.2,1224,1
3643,De Ronde Venen,2.4,1.4322257790964,0.888689407540394,0,0.326530612244897,33.4,765,1
3645,De Ronde Venen,2.2,1.20050649794522,0.846098265895953,0,0.30745179781136,29.4,637,1
3646,De Ronde Venen,2.4,1.47451593023163,0.975090252707581,0,0.30817610062893,35.7,57,0
3648,De Ronde Venen,2.4,1.20746610951838,0.886293963547182,0,0.286092715231788,30.5,727,0
3651,Nieuwkoop,2.8,1.7867173730678,0.987668819729888,0,0.482758620689655,22,47,1
3652,Nieuwkoop,2.2,1.4954072978597,0.895373973194984,0,0.357723577235772,34,90,0
3653,Nieuwkoop,3.2,1.60824914632427,0.949044585987261,0,0.39714232253648,22,79,1
3701,Zeist,1.7,0.734978171892935,0.612182221463914,0.810340022296544,0.255417956656346,19,2467,1
3702,Zeist,2.1,0.864722574104433,0.601320820298922,0.156466470751157,0.271573604060913,22.5,2894,1
3703,Zeist,2.2,0.964740815126563,0.771550057982218,0.00125250501002004,0.249796582587469,27.9,1781,1
3704,Zeist,2.3,0.880425345541285,0.790601052534392,0,0.2430966469428,21.7,1813,1
3705,Zeist,2,0.74154670821193,0.748986107515747,0,0.249382716049382,24.7,2086,1
3706,Zeist,1.9,0.751477617051417,0.80690399137001,0,0.221800947867298,9.5,1455,1
3707,Zeist,2.3,1.03908531267655,0.696890017227309,0.0729898516783762,0.299416180150125,43.9,1677,1
3708,Zeist,2.1,0.941642453965504,0.73453830075003,0.000125534528300496,0.265441176470588,30.1,1124,1
3709,Zeist,1.6,0.894334997697682,0.91998083373263,0.121875,0.333333333333333,17.2,415,0
3711,Zeist,2.3,1.22378496758497,0.814333706606942,0,0.307692307692307,33.5,219,1
3712,Zeist,2.2,1.00723081917065,0.778721804511278,0,0.258698940998487,34.5,614,1
3721,De Bilt,2.2,0.880641230741984,0.782255833256478,0,0.260509177027827,22.6,1846,1
3722,De Bilt,2.1,1.00905813155598,0.718277680140597,0,0.251348435814455,32,1196,1
3723,De Bilt,2.3,1.04637580308901,0.854814898932546,0,0.279092702169625,37.9,1159,1
3731,De Bilt,2.2,0.905080423239909,0.693900549373151,0,0.273102310231023,29.6,1725,1
3732,De Bilt,2,0.828501381348293,0.848265718838092,0,0.25311203319502,21.4,1681,1
3734,Zeist,2.2,1.04941570208849,0.79070821529745,0,0.299221357063403,32.7,621,1
3735,Zeist,2.3,1.7445715563877,0.95448758752387,0,0.302857142857142,66.2,408,0
3737,De Bilt,2.5,1.28144992004568,0.85509456985967,0,0.329081632653061,47.5,258,1
3738,De Bilt,2.3,1.11901571076697,0.794250281848929,0,0.270132517838939,22.1,617,1
3739,De Bilt,2.2,1.27768129285968,0.924092409240924,0,0.375796178343949,37.2,188,1
3741,Baarn,2.2,1.03455038352389,0.708974127012846,0,0.277426160337552,23.2,1701,1
3742,Baarn,2.1,1.05213458284243,0.712690599111538,0,0.2849548112706,21.3,1738,0
3743,Baarn,2,1.08614104592688,0.618904521240267,0,0.265770423991727,34.5,1792,1
3744,Baarn,2.2,1.42225041635358,0.979121145909201,0,0.33649289099526,51.4,173,1
3749,Baarn,2.1,1.22378496758497,0.984460494637776,0,0.327586206896551,39.1,65,1
3751,Bunschoten,2.5,1.15068139293948,0.812574888062054,0,0.241341396371632,27.2,1207,1
3752,Bunschoten,2.5,1.10632171777578,0.806677204579202,0,0.258559622195985,24.8,1306,1
3754,Bunschoten,2.8,1.37787123844836,0.89934872705743,0,0.300613496932515,41.7,69,1
3755,Eemnes,2.3,1.16037440002301,0.900283097418817,0,0.297948717948717,28.4,994,1
3761,Soest,2.1,1.11158793543642,0.59712950600801,0,0.270896273917421,31.3,1399,1
3762,Soest,2.1,1.14511284433493,0.665388930441286,0,0.267655786350148,22.4,2014,1
3763,Soest,2.6,1.5751380412486,0.77069306930693,0,0.35042735042735,37,1307,0
3764,Soest,2.1,1.05521458711006,0.806388825280512,0,0.284664830119375,23.1,1379,1
3765,Soest,2.2,1.00298178056654,0.738828432507524,0,0.253534401508011,16,2197,1
3766,Soest,2.3,1.16400267397085,0.719815431940528,0,0.279085872576177,24.7,1768,0
3768,Soest,2.4,1.32447427695982,0.764141795065187,0,0.293408360128617,40.5,799,1
3769,Soest,2.2,1.11644296049755,0.599130280440184,0,0.268512556342562,25.3,850,1
3771,Barneveld,2.4,1.075325844077,0.787434887225997,0,0.230737192836318,22.9,1125,1
3772,Barneveld,2.7,1.10372666822018,0.79079223956718,0,0.202696196437169,20.7,1470,1
3773,Barneveld,2.6,1.21918597276531,0.785458377239199,0,0.286541244573082,26.7,828,1
3774,Barneveld,3.2,1.46205280891773,0.925310380389512,0,0.206694560669456,37,190,1
3775,Barneveld,2.2,1.54644764547301,0.989550473186119,0,0.45,41.2,86,0
3776,Barneveld,2.8,1.49726587768687,0.966173931808372,0,0.262390670553935,31.5,190,1
3781,Barneveld,2.4,1.21944377621628,0.873797717904295,0,0.250308769040757,26.3,807,1
3784,Barneveld,2.7,1.62313975736266,0.891523605150214,0,0.294117647058823,35.4,99,1
3785,Barneveld,2.7,1.40855411017061,0.915480427046263,0,0.264984227129337,30.9,162,1
3791,Leusden,2.2,1.20386754638489,0.870219991141296,0,0.301470588235294,27,351,0
3792,Barneveld,2.7,1.47636749769547,0.991419141914191,0,0.333333333333333,22,91,1
3794,Barneveld,2.2,1.25772244094056,0.97191011235955,0,0.229729729729729,31.8,55,1
3811,Amersfoort,1.5,0.587800527293765,0.358559759959993,0.273451686356332,0.223190348525469,13.6,4226,1
3812,Amersfoort,2,0.909567725714579,0.613319075625259,0.0415028913169402,0.235849056603773,15.7,2248,1
3813,Amersfoort,2.1,0.820169841047955,0.746212751789578,0.00613496932515337,0.262213359920239,16,2699,1
3814,Amersfoort,2.1,0.778391620071789,0.755741691434747,0.0461208437611726,0.242298084929225,14.9,3983,1
3815,Amersfoort,2.2,0.888945834432221,0.624065691125381,0,0.230305639259578,12.9,2756,1
3816,Amersfoort,2,0.772958696082188,0.77013853258081,0,0.24305267523849,15.9,2987,1
3817,Amersfoort,2.1,0.635147612796831,0.568687401159725,0.0209949382337002,0.275176129299627,28.2,2660,1
3818,Amersfoort,2.2,1.0796635016001,0.653402972216239,0.0321784845058984,0.300696055684454,37.9,1724,1
3819,Amersfoort,1.7,1.46477071636151,0.702582084794389,0,0.146153846153846,14.9,800,1
3821,Amersfoort,1.2,0.447349994464764,0.446470588235294,0,0.151515151515151,6.8,1405,1
3822,Amersfoort,2.3,1.08588287000199,0.801220908050362,0,0.320939334637964,24.7,2114,1
3823,Amersfoort,2.3,0.983629227694084,0.811443550573985,0,0.3324200913242,28.5,2219,1
3824,Amersfoort,2.5,1.22378496758497,0.723439601297365,0,0.337105624142661,34.2,1741,1
3825,Amersfoort,2.8,0.960699601302989,0.72288385196568,0,0.280415944540727,42,1877,1
3826,Amersfoort,2.6,1.19628119547194,0.907487043775498,0,0.221836228287841,38.6,1433,1
3828,Amersfoort,2.3,1.13846559264731,0.775261078182331,0,0.303960396039603,27.8,1708,0
3829,Amersfoort,2.7,1.21587955488279,0.746587537091988,0,0.290853031860226,42.9,1181,1
3831,Leusden,2.2,1.08314021715908,0.725532571781414,0,0.276247207743857,24.5,1590,0
3832,Leusden,2.6,1.09714116040321,0.522073748308525,0,0.296193129062209,42.7,703,0
3833,Leusden,2.2,0.867119499725765,0.600898946063236,0,0.249024707412223,25,1528,1
3834,Leusden,2.1,1.07368918788405,0.757399103139013,0,0.256658595641646,24,1401,1
3835,Leusden,2.7,1.43620980600285,0.960759493670886,0,0.373333333333333,41.5,252,1
3836,Amersfoort,2.6,1.37343040919978,0.966327827191867,0,0.346153846153846,22,245,1
3841,Harderwijk,1.8,0.906886257163921,0.7026322647902,0.138445845697329,0.277551020408163,15.1,2092,1
3842,Harderwijk,2.2,0.980836340348274,0.764137155705452,0,0.245042492917847,14.2,2419,1
3843,Harderwijk,2.3,0.925701133155883,0.698315675088291,0,0.261233815689261,14.9,1714,1
3844,Harderwijk,2.2,0.960808905169675,0.833253975811827,0,0.257238307349665,16.9,1610,1
3845,Harderwijk,2.6,1.00886753976311,0.771568010075566,0,0.272770853307766,29.8,1369,1
3846,Harderwijk,2.3,0.971118968881824,0.732335245557576,0.053591899121131,0.262569832402234,44.1,885,1
3847,Harderwijk,1.8,0.876671070885497,0.723753051970701,0,0.301980198019801,19.1,913,1
3848,Harderwijk,2.4,1.4101639066462,0.716165747821447,0,0.289111389236545,26.2,1307,1
3849,Harderwijk,2.4,1.22378496758497,0.952290798939795,0,0.305232558139534,31.4,252,1
3851,Ermelo,2.2,1.08489144658855,0.787914358155695,0,0.254272613588995,19.3,1370,1
3852,Ermelo,2.3,1.15806533058967,0.926954839155523,0,0.2959927140255,26.1,604,0
3853,Ermelo,2.3,1.18243484011896,0.902164077816317,0,0.279518072289156,22,808,1
3861,Nijkerk,2.3,0.962721276999423,0.78066053345688,0.0124943913288851,0.252252252252252,22,1324,0
3862,Nijkerk,2.3,1.08642779783002,0.841592760180995,0,0.248624862486248,21.4,1273,1
3863,Nijkerk,2.5,1.25093277771469,0.773168662204204,0,0.303188028627195,27.6,1168,1
3864,Nijkerk,2.6,1.34766294598176,0.820574162679425,0,0.316901408450704,30.2,408,1
